Data Source;Indicadores del desarrollo mundial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;28/03/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
San Vicente y las Granadinas;VCT;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;155.29;163.42;166.60;154.65;163.88;165.13;173.20;167.78;160.30;171.43;187.39;201.12;273.55;295.96;319.80;319.96;313.18;467.81;572.73;665.19;766.10;943.58;1043.91;1114.61;1223.84;1313.20;1444.02;1570.91;1790.99;1911.90;2136.84;2259.53;2454.96;2519.85;2540.17;2767.77;2900.42;3043.25;3272.62;3427.51;3760.08;4066.07;4299.37;4500.93;4883.31;5176.13;5775.09;6439.01;6641.50;6503.10;6590.99;6566.48;6754.37;7117.55;7210.60;7386.75;7684.79;7996.64;8399.71;8680.25;8306.36;8360.06;9125.32;
Venezuela;VEN;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;939.56;954.36;1006.88;1060.57;874.20;869.91;877.20;894.68;940.20;934.05;1018.11;1109.43;1158.86;1371.09;2039.74;2084.38;2316.03;2592.91;2735.43;3266.79;3886.57;4241.31;4214.67;4091.94;3531.35;3560.76;3388.20;2620.43;3203.40;2258.68;2461.04;2642.78;2918.61;2835.69;2699.46;3500.63;3125.24;3725.99;3886.04;4087.83;4795.63;4940.11;3667.20;3243.37;4287.63;5456.32;6769.87;8369.24;11310.78;11641.80;13692.91;10877.11;12937.93;12433.98;15975.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
Islas Vírgenes Británicas;VGB;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
Islas Vírgenes (EE.UU.);VIR;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30062.02;31731.26;35006.36;40828.75;41377.15;44158.51;39152.38;38753.18;39905.13;38997.14;37795.32;34597.98;33045.36;34007.35;35324.97;35365.07;36663.21;38633.53;39411.05;41976.01;0.00;
Viet Nam;VNM;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;235.65;430.19;585.30;397.01;96.13;96.72;140.63;141.38;185.19;224.64;281.13;329.00;352.93;352.78;367.16;394.58;409.50;434.81;485.45;551.90;693.19;790.59;913.31;1158.10;1225.85;1684.01;1953.56;2190.23;2367.50;2558.78;2595.23;2760.72;2992.07;3267.23;3491.09;3586.35;3756.49;4163.51;
Vanuatu;VUT;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1033.94;1025.64;941.22;925.28;926.20;1112.49;990.52;926.81;996.49;1103.28;1046.42;1119.28;1301.63;1318.53;1233.43;1403.11;1461.41;1495.99;1524.96;1432.61;1429.89;1416.20;1309.05;1299.18;1517.29;1718.26;1814.82;1970.90;2261.46;2525.08;2472.46;2732.55;3064.75;2906.34;2877.44;2861.20;2643.89;2757.20;3032.20;3076.84;3076.59;2917.76;3044.57;3231.35;
Samoa;WSM;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;726.38;670.06;654.76;573.95;606.79;669.86;794.35;731.98;747.78;744.50;779.17;776.85;1277.23;1285.67;1414.20;1598.92;1493.94;1401.72;1406.77;1435.35;1509.89;1778.84;2168.03;2527.76;2639.81;3011.10;3344.05;3250.95;3494.40;3789.63;3902.31;3989.90;3948.73;4048.47;4105.81;4261.64;4189.05;4308.30;4042.72;3857.69;3745.56;
Kosovo;XKX;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2965.45;2847.56;3009.52;3540.82;3410.69;3704.56;3902.53;3520.78;3759.47;4009.35;4384.19;4416.03;4310.93;5269.78;5340.27;
Yemen, Rep. del;YEM;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;945.32;1055.38;1244.26;1450.28;1801.53;794.64;391.00;399.70;359.05;421.72;519.59;514.69;543.90;583.37;668.85;784.76;867.84;956.23;1153.54;1045.81;1249.06;1284.62;1349.99;1497.75;1557.60;1488.42;1069.82;893.72;701.71;693.82;578.51;543.64;650.27;
Sudáfrica;ZAF;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;529.56;543.04;560.70;601.60;642.69;681.13;718.12;775.15;813.51;887.25;948.59;1016.48;1034.49;1364.21;1650.48;1664.48;1554.00;1666.50;1846.85;2196.70;3034.66;3080.83;2769.10;3019.10;2590.02;1909.74;2103.19;2672.69;2780.59;2794.40;3160.88;3304.83;3519.00;3461.33;3547.95;3904.32;3654.93;3731.43;3336.44;3267.94;3241.66;2867.47;2708.42;4095.68;5268.28;5893.19;6139.58;6662.06;6251.88;6444.19;8059.56;8737.04;8173.87;7441.23;6965.14;6204.93;5735.07;6734.48;7067.72;6702.53;5753.07;7073.61;6766.48;
Zambia;ZMB;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;228.57;216.27;208.56;209.45;236.94;296.02;334.67;350.65;398.56;472.64;426.30;383.42;414.11;523.44;608.28;495.52;539.96;480.47;521.18;604.10;678.77;679.31;635.40;527.90;419.20;336.83;241.55;319.28;511.20;533.23;427.41;428.50;394.08;395.79;431.52;438.38;404.09;471.17;377.46;353.83;364.03;401.73;399.10;452.29;556.05;720.45;1065.60;1133.44;1393.52;1150.94;1469.36;1644.46;1729.65;1840.32;1724.58;1307.91;1249.92;1495.75;1475.20;1268.12;956.83;1134.71;1456.90;
Zimbabwe;ZWE;PIB per cápita (US$ a precios actuales);NY.GDP.PCAP.CD;276.64;279.33;275.97;277.53;282.38;294.89;279.34;295.06;302.80;346.54;362.14;406.22;483.97;579.30;674.54;716.95;686.72;676.33;664.43;777.88;947.37;1067.25;1094.29;957.78;756.33;648.67;692.14;726.62;816.70;841.56;868.49;832.69;634.45;608.05;634.58;646.83;765.17;750.68;554.36;585.33;565.28;569.00;529.19;474.30;477.40;470.78;441.50;425.04;351.84;762.30;937.84;1082.62;1290.19;1408.37;1407.03;1410.33;1421.79;1192.11;2269.18;1421.87;1372.70;1773.92;1676.82;
