WB_country_code,WB_country_name,Latitude,Longitude,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ROU,Romania,44.43,26.1,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.89200625263089,-59.39907214522112,-59.586681551156914,-68.71765264828265,-76.50451638200092,-80.56062896541334,-79.00018353263596,-77.45242007555872,-76.1406178658867,-77.14279685540896,-77.53189364284385,-73.71240161965329,-78.42897693706372,-77.76511450647104,-75.76212006468522,-74.55617725370374,-72.14119207887026,-68.15275068277442,-61.23613044984724,-57.16212278632781,-45.42968995982156,-37.9413860776889,-42.87240263537485,-46.57818530999492,-45.53226774218675,-48.304512955110006,-46.999168021082696,-45.3609431590669,-45.35636841089812,-43.106923364295,-38.24530721097314,-32.10455116288461,-29.388715719381487,-22.912582826855733,-21.08318801247989,-10.66615847917476
RUS,Russia,55.75,37.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-12.507419359047406,-22.55228000152285,-33.69544335255807,-34.617589914419156,-45.341871915454924,-46.85635275684356,-54.63148037697169,-61.453371894502226,-62.99297303134789,-61.00522783917231,-73.96342189729673,-82.0578315960066,-76.26942052286483,-72.10809224127988,-71.46346839225149,-69.06658681489152,-62.61823876205267,-55.31444153411515,-48.51148358861277,-40.59362555230127,-30.804587790387934,-42.77369303341001,-32.092136211981774,-18.464650758407718,-10.736427106063855,-10.850855088278342,-23.22331597175465,-43.310675244717025,-47.33858331167158,-38.28928625387763,-38.66384398542594,-37.13612174755918,-39.76888611832579,-33.83190088005173,-13.586592149740214
SAU,Saudi Arabia,24.65,46.7,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,73.21930112691342,63.95403520824819,43.89784210224705,62.064334419051704,78.21330706639908,108.17953645404586,367.30349598562356,278.2977061039512,349.9860406718282,343.16634275639194,305.4443147775628,348.32331308441803,406.02481407333056,456.0589700531202,358.4124858643788,281.6949334109942,241.09971951619582,182.22125190765607,92.62647516866772,54.396230925924236,38.90867360473864,40.2341969520339,39.4705872228021,48.71737695496341,39.92096270735497,35.107414607818654,25.422543007285874,9.731901920592533,14.41324824240355,18.567143253126787,1.7330270168720487,3.7795805336847415,17.813160184956917,10.716671219050381,0.5932753501641947,-3.077828447610812,-0.3572804989862231,13.007508104160822,10.47836547876138,2.845120336249389,12.665737047444603,0.6786480059256855,14.24403492423224,27.85784194040415,39.32444680119836,33.63208270212874,29.976741450675426,24.434839793928713,20.571727589806162,20.369489145764806,31.37159267877902,27.543389612572582,20.5164653306335,28.384291023655084,72.29749452486284
SDN,Sudan,15.6,32.53,-56.62380301735137,-56.444151203278736,-55.84683548158764,-58.93138750694056,-62.35931363860715,-68.55118013397976,-71.47893395050527,-71.2850413608158,-72.00292421528442,-72.32255589516257,-76.55652952271738,-78.07129784723473,-80.15264162575556,-81.0157101697555,-81.6025156134926,-82.09462354937541,-80.3122808943603,-78.86595948548356,-80.38338507970946,-83.71354749823165,-86.57937180958814,-84.03573517791828,-87.00667143904066,-87.70647323920142,-84.57096824945882,-88.3276746810332,-87.80044370073979,-87.78107640022749,-86.82778149857137,-80.98611221590608,-75.29618897936132,-68.56635432665921,-95.36107922865776,-94.07520332764982,-92.17004896299758,-93.0057979223232,-95.69145059003435,-94.4616731759,-94.80477421985235,-95.42560724991218,-94.9345187458309,-93.74037252827961,-93.64522565026627,-93.6886945274501,-93.28317265093366,-92.06180082397488,-91.22116405395859,-90.2047013437259,-90.57050095130357,-90.75979215513736,-89.14484623905857,-88.70314839129918,-89.59575886691398,-89.76191888825849,-88.69236991251645,-86.44760995591017,-84.1844968708243,-81.64410305725453,-95.81647894050064,-95.9239121195597,-96.40584539144486,-96.04159849416367,-93.76318864924002
SEN,Senegal,14.73,-17.63,32.584500027505754,29.05087145602266,23.208990829582675,16.270018418019017,9.851077476749976,-10.381615353823834,-18.590896515616215,-24.61235303038697,-26.28309904130406,-37.27286266977913,-51.46268578398253,-57.03573075385634,-56.62249839761223,-61.44892873829176,-67.08458948487413,-64.185414612353,-67.60358330887786,-71.05352946306715,-71.91033245357504,-71.51325999154598,-75.2649645320951,-77.44949728223938,-77.61476370416871,-79.92683211956113,-80.70976135022204,-79.49359837321185,-76.00289006455897,-76.16682883017738,-79.10494631184793,-80.36601559054833,-81.38893037555775,-82.47377897621428,-82.81429781314871,-83.6995103702069,-89.80610044231457,-89.40328498944662,-89.61760246138611,-90.49264103612165,-90.03255095392461,-90.62214431347681,-91.69987623140115,-91.30395558991583,-91.73993359194775,-91.26246904184107,-91.41743789984656,-91.57914112299312,-92.27263036118342,-92.10087722493071,-91.55800603905445,-91.15175682373842,-91.81542488099153,-92.1174659955508,-92.27392190521648,-92.23432484659992,-92.281344161526,-92.46337346432644,-92.19143221907918,-92.02620808490701,-91.93460264441953,-92.02950198398094,-91.18208230701038,-91.37494982876842,-90.95315754588714
SGP,Singapore,1.28,103.85,85.08388038668835,84.29683925621626,85.59189658847923,88.69562022696377,64.39401321441997,44.25236591240067,43.65716019597985,51.367678990303865,64.26867517636387,73.60995118184074,51.2787688566825,54.590280125636525,56.78247520446816,66.40106681202303,80.32553330847693,59.04243678001808,61.37027851845984,48.86083859957617,48.59525320193808,51.36001090474752,54.162357489851956,80.31735223841913,103.64815086763635,130.2321168039741,153.72762776264776,145.1611988498386,103.0898936666794,91.37996340714035,106.44341760205967,134.72757378536315,125.09308307766918,171.65567659669264,184.61877911545105,231.6662117370679,267.30435971922606,260.263584112065,267.180873758059,275.70584174783113,209.75632652082322,193.87642063273523,219.51056134624193,188.16489940638917,165.97560265597053,146.73345934941594,151.57193781095495,151.49776960380748,151.2481419629648,157.38965557384654,137.93234826038727,160.15233045773763,200.49133828117917,207.0393815859413,221.5367801238252,217.91664980565167,213.5459848073085,238.72063589424505,244.19803800133724,252.09080645933474,263.19377162852214,260.0341219285201,262.0209319663038,310.30229992220757,368.58918179334216
SMR,San Marino,43.93,12.42,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,466.3379472642119,401.96419707972666,423.4194334349967,401.35022722548035,432.3288437504548,439.8980756764268,408.01645921008884,373.8936028083366,369.76899119057896,363.64354051157216,342.4266611716613,278.6070199338927,218.00014556369365,180.35748370768937,181.46335304416,173.06951677753645,157.37379049236137,162.5447083017997,158.37987040192328,163.35919058870724,157.68050966903226,167.76986528707397,190.30240076105667,-100.0
SRB,Serbia,44.83,20.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68.08072901309147,-59.91153858068211,-51.8536915240582,-63.515217226203845,-65.33206767772684,-87.74632008541002,-77.06233035756797,-72.58787156740128,-68.7514426346095,-68.08158395063283,-68.76998670767598,-67.3918959286041,-61.82531250358445,-57.76986974813294,-58.77113117283093,-63.51470866697997,-61.20572210291337,-65.17670276811572,-62.30215715185565,-64.05056019499199,-65.97929540892413,-65.12263802396686,-63.77744418472544,-60.590011129264454,-59.58182405625511,-54.30691744342093,-51.25079995287941,-46.028479894827036
SUR,Suriname,5.83,-55.17,60.533437158271376,58.97987391700098,58.39077956391374,55.31583748611022,46.65884049147531,34.081279689858654,45.25391409371217,55.29676351275876,57.397487577962195,50.88436841036338,18.235354903130627,10.784819054577575,-2.695120183449396,-15.441964980977602,-20.001629777878417,-24.17489536682384,-24.038509567185596,-13.040300606020615,-10.395095726136086,-19.53359358543749,-33.70174638032453,-23.79366410940933,-18.73682743368853,-19.176283108696484,-20.73538967842212,-21.04933832579575,-32.17922382461355,-37.31525158544428,-33.14055249435721,-69.99486565871837,-82.14343063379668,-79.82191809987579,-82.98891878514979,-81.59202140604525,-75.8080008357007,-76.98391301819207,-72.83536720359027,-70.86199951618862,-65.86266123584502,-74.60017461104998,-73.49851547675361,-77.2690944701222,-73.51903295006696,-73.70235666710336,-73.51312736006138,-70.83795268913453,-62.56654948869759,-63.69309470119807,-60.649542820043415,-52.03622248088351,-49.111930273387635,-54.368369924154955,-48.349489562211424,-49.078917763752706,-49.89358162419228,-45.777048194023,-65.48440626204479,-64.81170002748082,-63.424200334964745,-63.544349723050686,-71.66098925817734,-73.45852481404992,-66.8462958054171
SVK,Slovakia,48.15,17.12,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.35159579466653,-49.588980784049284,-48.47940509722815,-43.74408007641795,-35.727050011079946,-30.316375731663005,-27.258551196715906,-26.689281356470513,-21.407239674310592,-23.882633158332776,-27.310022520892975,-24.01159910504652,-21.2065593092888,-9.210819083742479,-2.5767530915248646,-1.8722609209752301,-2.0051556052179444,5.128821043847067,11.528188277887315,10.92105570932906,7.563930515347728,5.456766673542738,1.2891136258682945,1.9924520206473715,1.9647023898800544,-0.2270026967758401,0.20278436971938085,1.227783414158997,5.890245026586021,5.616618666898994,15.518278533665741,14.933878085221671,20.28736005892856
SVN,Slovenia,46.05,14.52,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,55.160090313018486,51.37884415961814,48.92374372099657,58.58365677100613,54.413799222915905,36.64717029340814,39.16751934369264,41.35649122808602,54.390911869841595,57.03281156702964,51.9237302381887,46.373231800486806,55.466122406847774,64.11198674819776,65.68864483144628,49.69947947813188,43.16353131422241,31.06200674836892,31.164141282908087,32.07034153580358,27.160645131554496,31.1461889902792,35.35661442770267,41.9580686065134,41.91162527502652,51.00512710524545,54.86536403646253,60.93157569478622
SWE,Sweden,59.33,18.05,814.0478510897051,839.197865546785,870.5322385803527,880.7668952571348,895.8004913481554,795.3739576631517,775.535645546575,799.6829829008055,810.2260357031143,804.5286101492627,673.9139453817206,640.5821083466234,647.3610463461192,620.8303946870759,522.9709635982169,546.2408826258157,535.685216284735,498.75179142614013,487.164123265879,477.30798117990975,434.8552964730539,402.18146915344215,360.36297624665036,337.6171346206937,359.8002399749151,378.5338253202984,437.02956351292374,453.2090116829235,468.18210155736955,479.49949093911044,480.5566377131888,496.09831387684176,478.55949597863736,342.9186718857203,344.52679167740416,337.8853457725935,361.8858187348917,331.7802434923555,334.1633383564436,317.16768460235676,296.8278672028947,261.8419776430213,258.86801253670575,288.0484350923598,290.20208946805553,264.6142328891639,246.67138785954342,250.51519374339836,233.9411551652261,213.75191164922555,236.32102390009612,246.14781225418403,235.95163798744977,241.12951870342548,226.92101570211634,213.7627166469033,214.37030726817423,209.64648248530398,196.6403186619485,183.03054924396403,212.1785573477811,224.2798375331462,219.29192030346044
SYR,Syria,33.5,36.3,-19.568977644414876,-18.37432876936635,-10.805182388590557,-12.170900084499687,-12.830847317256563,-30.821532998740103,-39.57680488581229,-39.008518720661705,-38.74581986755486,-37.19809340892166,-53.9692923018714,-53.711363747673204,-55.74458200819795,-63.63870224931586,-54.88377149400632,-52.57170333148626,-51.61944820136385,-55.17188115066129,-53.80157847998457,-55.19925594992474,-54.08231948259301,-41.33376737918528,-38.25479930741059,-34.10455849710234,-33.83225246182428,-29.56653635146973,-30.2853910708346,-26.78139913818953,-67.07489595066518,-65.07948210294197,-63.44431067740703,-59.32464633372907,-55.61381830480424,-50.62379301836677,-44.810127244649465,-48.61350913056867,-41.43258979070499,-37.36011485802147,-35.53575068851254,-38.1283988378388,-33.80355263402908,-31.115679365291204,-36.673584369333895,-43.50445319209551,-43.12985335472664,-39.380963426122726,-41.11156252169658,-43.239786317328566,-39.60209547699292,-31.243114999693695,-28.086681739975184,-83.07152981717928,-88.94050121905299,-94.45426111766199,-94.16518661916426,-94.78030800130837,-95.98098476112574,-95.03612457102008,-93.95802984864257,-93.87221782688368,-96.82674781991865,-97.77916415496007,-100.0
TGO,Togo,6.12,1.22,-68.28504736166988,-69.10673710875982,-69.54371244553998,-69.55105298802377,-68.27442374685158,-71.26570396932046,-70.89852658132956,-71.37450359301938,-72.48743103312043,-73.02752321181866,-81.11384737043059,-81.76503896521598,-82.14159344584104,-83.2153564197833,-82.38720593996915,-84.28872201212853,-85.90216596544167,-84.54406584198207,-85.76208930828074,-87.4675418156514,-87.47435146677822,-89.40280057593313,-90.89357891788453,-91.49945611398634,-92.20106410115973,-91.99961119471226,-90.78738919364994,-91.05526255948843,-91.259819995738,-91.8822893341733,-92.0272701585387,-92.4780585328637,-92.72783024784526,-94.51548754766226,-95.90812457778102,-95.57588160494936,-95.38631649498772,-95.35080246876882,-95.23629070618003,-95.63310519975846,-96.00960739999744,-96.1740007406552,-96.12148119109838,-95.94190783358391,-96.29960329636647,-96.64698404248408,-97.021490290771,-95.94179197720666,-95.6238151528313,-95.068195614763,-95.4056072686138,-95.42228022182601,-95.47600163705164,-95.27099274306721,-95.22209054121403,-95.3120774392159,-95.2060263782197,-95.31772859967035,-95.25307542633735,-95.37740758950079,-94.76117092465299,-94.843270066152,-94.66576217411978
THA,Thailand,13.75,100.52,-55.11912632776188,-54.56486917323649,-53.94012327506731,-55.11465684742019,-56.12593200765238,-60.38526686799598,-58.033252319600656,-58.48468846119966,-58.302276878390394,-58.88545158677822,-67.6477819767395,-71.09070428129985,-73.19751022995793,-72.47282910984048,-73.55385683789613,-76.76171872680604,-76.27939844535895,-75.85562696379198,-74.50407659978082,-76.26997513966789,-77.87201118117656,-75.97321599674868,-74.29681906145217,-71.44398974586574,-70.44175914872434,-73.07865140390567,-75.02715254577708,-75.55504493780502,-73.26187162682277,-69.96618675434092,-70.67620324317298,-67.19930758825996,-65.47425890861966,-59.546801920406224,-57.34786531469547,-58.80954326542962,-57.45073008296896,-64.92468981010762,-73.87572798458692,-72.6495051254254,-73.15479787314145,-74.90186449556107,-74.9004117014332,-75.55735083418071,-75.87748484902143,-75.85652234871657,-75.12112564792454,-74.31716255415573,-74.26242385565632,-72.23707235028431,-68.216100118638,-69.25336577925418,-66.72408328424821,-66.28642347670561,-68.28645507285047,-65.24999943415649,-64.58264750672885,-62.94713827523005,-61.28470157342566,-58.430017669590924,-58.63180215239212,-62.719081788211604,-60.89813821957322
TJK,Tajikistan,38.55,68.77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.79039071105348,-91.44855882414319,-94.04613039404343,-94.77769964903703,-95.53080628603624,-96.98990480357665,-97.57964276534578,-97.85409599534307,-96.9572482682261,-97.6329863499015,-98.16246372316766,-97.76052023499389,-97.75959546676495,-97.57647782969529,-97.21830111128517,-97.19881097713697,-97.01620766214002,-96.62258765503681,-95.80942210127276,-95.54423386445531,-95.29078402836966,-95.22629082523967,-94.44674931932936,-94.20547467515729,-94.03882004015192,-94.09331740192371,-95.1518821352298,-95.13945229616874,-95.377406757395,-95.15551443500884,-94.9642368492269,-95.15995908233168,-94.03458317120388
TKM,Turkmenistan,37.95,58.38,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.50026434002947,-82.26235110181396,-82.539741051471,-84.69764931485702,-85.5411111687722,-85.62463715344512,-85.69275754746253,-89.44003012132639,-91.50790792185485,-92.25883199052821,-92.00139743952865,-91.65644923394237,-92.65950722454073,-91.4846173892325,-89.87280797206296,-88.60257507409545,-86.94059568592466,-87.07143774266225,-86.07698841343614,-84.56572160790934,-83.54935245562245,-77.52811894049006,-73.92469243749895,-72.7294486350264,-68.9313506427699,-62.711151155660694,-60.65736513302631,-58.13829281615818,-62.209429929472584,-62.71458037903521,-63.4206613209531,-63.47576958023298,-59.975967766088175,-56.690475370416806,-58.366323786568984,-50.24499782958345
TON,Tonga,-21.13,-175.2,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.7875475859564,-81.49143840229166,-81.37160630817716,-79.9027863885829,-82.0395004147761,-82.77203262480649,-79.29307683605381,-78.54393563855095,-78.21707428270255,-76.75553446659454,-78.33287847783224,-79.01910469638574,-78.71347447676644,-74.78013081730373,-75.58973601190971,-78.17186727748823,-74.98873915438693,-75.64337294779057,-74.75854918736792,-66.50831495316658,-69.79059958510983,-68.97318138495659,-69.57616642956145,-73.18567054525396,-73.66340024098366,-73.256466486213,-76.69634327073467,-78.86738964142847,-79.85988508830484,-79.98957335267505,-79.19585595296988,-79.52453142633433,-81.72771815294901,-80.84412593765366,-80.51544634851328,-78.26876347754079,-78.05294784400965,-74.65466891170777,-76.51546389672757,-77.52946223901387,-74.93373029484287,-75.93188580102525,-74.86022056085116,-74.7337325087887,-73.41325484029541,-72.78686189672263,-76.63127567621278,-100.0
TTO,Trinidad and Tobago,10.65,-61.52,173.43175049698135,177.4731194706248,176.2020057346254,178.89448908193415,163.89110860129503,121.55206265972105,94.60374765362613,92.78385670422998,81.80133098159727,70.09152339234807,35.80120892353824,29.373282657293398,32.61125461286834,25.870511380069853,51.15800092775865,48.0285096204105,36.9764575731298,51.751929318810184,51.14061180712045,60.5637774150392,72.95693029084337,97.1470233313057,135.7258600714881,130.06655560052678,129.82816113160814,115.25664255883193,17.721671381408843,-1.0976451569998718,-16.329236232218122,-22.288072772218932,-24.065697350397013,-22.09313403296517,-25.36346887032751,-34.562304460227864,-35.21390395125899,-41.07807698514855,-38.62185687206681,-37.99726245927141,-35.15687892971776,-30.822286814303386,-18.00955461208536,-12.450205140317157,-19.669026786480426,-13.156411744033495,-11.096258368833265,-2.00933627605405,-0.7392592175075615,2.0037534822483574,19.007000522409303,-8.556547503021326,-0.052508116890454516,2.041651438025913,10.61843121471593,11.208321093950417,11.515237877208817,12.664814780902317,-2.364257711611722,-6.407818871269162,-11.271934589939441,-14.760714667079036,-19.02236672629017,-15.22417721764392,11.078620247155445
TUN,Tunisia,36.8,10.18,-100.0,-100.0,-100.0,-100.0,-100.0,-37.90666362657896,-42.00235009236755,-43.68231587875729,-41.15212645565909,-43.938008209073104,-53.40718497321836,-53.0793877282686,-47.84829448307059,-50.65506318552963,-51.354590172866,-52.07028636110454,-55.534180939749064,-56.14255126189471,-55.60580086545289,-56.52172986286318,-58.417699793322534,-59.73379966488761,-60.587093242754186,-59.12720805711962,-60.19446705695894,-60.61080403296225,-64.91048374452262,-68.7396200654343,-71.02269406233827,-72.37069835915129,-72.366238278353,-71.5971595099012,-68.94780517287985,-70.49152777834297,-70.8604275169819,-71.94756696970163,-70.92841907931725,-69.08174672825618,-68.02960903680194,-68.39667352568416,-70.92585752859485,-70.68305326130594,-72.48428916559149,-71.99781239407683,-72.39122619984722,-73.92311349780996,-75.60244007910467,-75.9922593403643,-75.02144387582884,-73.07065722862377,-73.02124597740858,-75.14837359186785,-75.49197473116972,-75.95655940554661,-76.04133236608449,-75.88946655223596,-77.03491594899758,-79.45119515221938,-80.56138326779855,-81.04840647302775,-79.33465971194009,-79.89843133346223,-78.79421894291617
TUR,Turkey,39.93,32.87,18.921343880658707,16.014891086057194,20.814789316653016,28.152084175268556,23.62817136939255,6.517133337170631,11.078311622247938,14.533418304102103,19.728821152041558,19.767538306082585,-17.870236765234647,-35.84577682468732,-31.14432318109341,-32.50008343159722,-29.828355250073834,-25.870770597860087,-25.697869611829088,-25.842058678634654,-27.49147530292948,-19.47771440601755,-51.1683958521402,-49.015778442030026,-53.06023094126543,-54.38459110973116,-56.26551352758099,-52.128620182111185,-54.999893574415836,-56.81313424326052,-59.74204680371751,-54.617553276940924,-47.37341722418869,-48.859564505709095,-50.155060889157866,-42.90014154267089,-61.81467309546843,-58.71671139166761,-57.87371872298313,-55.861610606635836,-37.090827693992665,-45.28984205033777,-42.69238991310162,-58.82698391715599,-56.30142929164871,-51.0827817530376,-45.03677551033104,-38.14040208337325,-40.44907624944001,-36.61211311162206,-35.513330809836255,-39.76508852342153,-32.424773731780434,-35.615261248580204,-32.19773585214545,-29.805223345709113,-33.73805024428878,-32.73749669324485,-33.635189629989895,-38.43193032235583,-48.002333309545925,-49.78283272025134,-48.9603222213114,-48.55672575305148,-39.59547905122957
TZA,Tanzania,-6.8,39.28,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-95.11081634694419,-95.97795302467344,-96.82829041342923,-96.4486381045065,-96.97306010049414,-97.21014302928694,-97.32792525010532,-97.44162875004474,-96.9956888917061,-96.45673002881902,-94.50820419143245,-94.7361046407413,-94.64920366566959,-94.76317098357356,-95.19644113229401,-95.63768088818465,-95.92144460444894,-95.96932982230568,-96.48362941227339,-96.47826941499056,-96.00811252573381,-95.39727217540947,-95.35121731270868,-95.61912422333933,-95.05349937806425,-94.67235385371144,-94.48001369963465,-94.34021035523793,-94.29585862874109,-94.38231047506551,-94.502903212504,-94.27322758226343,-93.47636685255989,-93.94906446794944,-93.25039107667197
UGA,Uganda,0.32,32.55,-75.99002972042985,-76.88647232482988,-78.12195169219439,-77.07746866961179,-76.71200496593865,-72.02253108802141,-74.23903711658541,-75.10290256755812,-75.19742371278694,-75.052702048758,-80.05172596454547,-80.73916008440166,-83.01578985055441,-84.9263020891272,-85.85709270258278,-87.15222809903456,-88.1160107906005,-87.58420881428803,-91.13521058981084,-93.6208483994146,-97.06918405864602,-96.82319217046307,-94.7432927130946,-94.53509193233086,-91.31790077766156,-91.80528252444508,-92.43392759005168,-90.0368073826428,-90.85848638117066,-93.00279896819555,-95.35553475342111,-96.57601434212111,-97.31930350255288,-96.99943040010471,-96.62083690663235,-95.97555029510232,-96.01841996894669,-95.91801055018561,-95.85412128213225,-96.52579131147539,-96.54634802262953,-96.86799512229193,-97.09693215228992,-97.3934841783273,-97.33493800903324,-97.22491657139875,-97.41991953469889,-97.37792491139834,-97.18526854542311,-94.65397617469661,-94.75350032360403,-95.23073477085997,-95.38824805099534,-95.42518676295067,-95.1114108478722,-94.73964614410573,-95.44051027300064,-95.58954671563245,-95.6900826660076,-95.51516443983373,-94.99643671215759,-95.33535770049588,-94.54268396618161
UKR,Ukraine,50.43,30.52,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.8782994236005,-66.3590724061599,-64.78727342369473,-70.9187211833212,-72.3829585051855,-75.00327243527342,-77.18555248252706,-82.75140726852223,-86.46621174979869,-87.78469834458083,-85.88047868850886,-88.14798322787468,-91.42827182623249,-91.18148686040384,-89.27270069869587,-89.05471285812506,-88.68984863513771,-87.09157583203907,-84.09774787614066,-82.20780915798987,-79.1262040076375,-75.81620557367302,-82.3607211080604,-80.41700770083409,-78.89216988229937,-76.81829261857597,-76.62958867800216,-83.0894827788508,-87.06697282572576,-86.76502964063225,-84.81266645730057,-83.1731019886431,-80.04781656566496,-77.8338506877835,-74.50938534906561,-74.34325824241827
URY,Uruguay,-34.85,-56.17,106.58605618360937,156.33735148645982,167.45078641150317,118.59826536504347,151.5530082953748,97.24143510144856,69.05061622991639,41.359998474340294,34.043795315378375,54.36434343712939,25.15221630484089,44.37766308146803,-3.7962356549181604,37.990285781030984,10.41031827269864,-21.31138927991779,-25.797887436162544,-26.03870305461729,-21.916437436744076,-5.235120501504719,7.626856342263073,20.0163201321003,3.2392783421713665,-40.83633950519654,-43.404535383841306,-45.21297051283733,-42.25378090559002,-38.85638851930016,-38.19809710401454,-38.48487920112793,-43.388949939922426,-33.050487555766345,-27.973964209333797,-14.229261088821696,-6.641501872453478,-13.025499356915962,-11.004981754053574,5.215674672675147,10.407487498850813,-1.3813073962805462,-7.138916107197507,-15.92442653572095,-50.60751786701903,-62.164606948352116,-62.365464735214296,-56.06990889217356,-55.78863934227386,-53.334034561758195,-44.525645384544596,-34.63419415561633,-20.40243060131026,-14.678750931907228,-6.879031841416484,1.2383913631499326,-1.2402699703204212,3.180984427780987,1.863409475946588,9.345485809960415,3.3887290764516647,-1.377647555720408,-7.533219303351422,-5.36288886287934,17.674310675958512
USA,United States,38.88,-90.0,1200.213611148947,1158.2819000101135,1175.2720255667948,1145.6125672306216,1110.0886445483166,968.9219563252685,950.8972414675284,948.5046151205589,988.6149550299049,974.9982523750899,755.3018576652985,709.3592793899095,655.6553722342437,564.0759672503169,456.42090727362853,398.3164888858794,402.56032229777975,394.3608232781683,391.5296361875619,353.0163880559784,293.3653003648061,350.2983334124694,383.64488188846326,439.5105104094115,500.98737635836227,538.5475538357733,469.590285898941,408.6929756106397,395.981883238598,416.1559206225685,353.31878443074277,355.9743373289494,348.352398089509,378.4970097154812,371.9861559227022,314.8641978630883,319.4573427279639,348.11347168312795,366.1921919281149,365.3588475078225,386.6425093735804,393.12138633435615,356.0717548311238,310.5948125458783,280.205578350436,270.37551090253487,244.50178995983518,213.63741222232386,188.8477656568186,215.40919039636438,209.48610109423154,185.24416423864355,199.75386258874045,197.40041834355978,200.2505321762666,245.52066192990497,250.07271861392414,244.85412402643036,241.38574098543506,254.85679663179096,275.34186755493624,270.75249868219765,331.93139857799883
