WB_country_code,WB_country_name,Region,year,medals_cumsum,GDP_deviation,GDP_dev_sign,GDP_cumsum,ratio_medal_gdp,GDP
TUR,Turkey,Asia,2000,40,-42.69238991310162,negative,3425857033372.551,1.1675910468634589e-11,274294623164.04
TZA,Tanzania,Africa,2000,2,-94.64920366566959,negative,89896653690.79999,2.2247769164790164e-11,13376365874.84
UGA,Uganda,Africa,2000,6,-96.54634802262953,negative,118326997173.86002,5.070694045572787e-11,6193246837.1
UKR,Ukraine,Europe,2000,50,-91.18148686040384,negative,817535178171.4899,6.115944773389528e-11,32375083934.82
URY,Uruguay,Americas,2000,2,-7.138916107197507,negative,332400969146.01,6.016829629403044e-12,22823270892.11
USA,United States,Americas,2000,1074,386.6425093735804,positive,152280248145000.0,7.052785985595099e-12,10250947997000.0
UZB,Uzbekistan,Asia,2000,6,-92.522467737162,negative,153849614483.86002,3.899912274807452e-11,13760513969.31
VEN,Venezuela,Americas,2000,7,-35.76218038150266,negative,1769547308099.54,3.955813991499253e-12,117146466002.66
VIR,United States Virgin Islands,Americas,2000,1,-100.0,negative,0.0,,0.0
VNM,Vietnam,Asia,2000,1,-94.71457162769717,negative,323529133173.99,3.0909117524888007e-12,31172518403.32
WSM,Samoa,Oceania,2000,0,-81.156211487393,negative,3188310184.9399996,0.0,258856139.8
WSM,Samoa,Oceania,2000,0,-81.156211487393,negative,3188310184.9399996,0.0,258856139.8
XKX,Kosovo,Europe,2000,0,-100.0,negative,0.0,,0.0
YGL,Yugoslavia,Europe,2000,74,,positive,,,
ZAF,South Africa,Africa,2000,16,-56.577723814285484,negative,3082942641631.41,5.189846798944411e-12,151752757215.31
ZMB,Zambia,Africa,2000,2,-95.12379114407877,negative,106277072011.19002,1.881873448479478e-11,3600632111.41
ZWE,Zimbabwe,Africa,2000,1,-92.42803246415086,negative,203295383200.0,4.918950859873733e-12,6689957600.0
AFG,Afghanistan,Asia,2004,0,-97.97862788848033,negative,54676659058.689995,0.0,5224896718.68
ARE,United Arab Emirates,Asia,2004,1,237.31518400345473,positive,1765979214317.7698,5.662580804419707e-13,147824370319.95
ARG,Argentina,Americas,2004,26,-61.198549022275515,negative,4132110594092.14,6.292183959735575e-12,164657930452.79
ARM,Armenia,Asia,2004,3,-89.36927575087539,negative,29350070814.260002,1.0221440414864084e-10,3576615240.42
AUS,Australia,Oceania,2004,338,180.9922284292572,positive,8960790810505.88,3.771988512483958e-11,614659980082.52
AUT,Austria,Europe,2004,39,236.14416777457956,positive,4640524810512.65,8.4042218482809e-12,301457562038.54
AZE,Azerbaijan,Asia,2004,9,-90.47759964721102,negative,69193997443.9,1.3006908593909285e-10,8680405740.94
BDI,Burundi,Africa,2004,1,-98.82871040339566,negative,30898340902.48999,3.236419726081194e-11,915257323.4
BEL,Belgium,Europe,2004,45,222.8419118315662,positive,5855903151340.799,7.684553319447668e-12,369214712443.21
BFA,Burkina Faso,Africa,2004,0,-96.30543514125387,negative,81307099687.51999,0.0,5451688537.61
BGR,Bulgaria,Europe,2004,211,-69.11227141190493,negative,428111718001.7001,4.928620057046934e-10,26157743368.87
BHR,Bahrain,Asia,2004,0,43.772836499449944,positive,142816979711.47,0.0,13150159574.47
BHS,Bahamas,Americas,2004,9,140.503551827546,positive,118336269132.12,7.60544511501515e-11,9055290000.0
BLR,Belarus,Europe,2004,47,-78.32795317264704,negative,191439733294.55002,2.4550807291235404e-10,23141566292.95
BMU,Bermuda,Americas,2004,1,541.132250973667,positive,57493641423.1,1.739322775958693e-11,4484703000.0
BRA,Brazil,Americas,2004,85,-66.98428588603743,negative,9589076026665.8,8.864253423752986e-12,669289424806.31
BRB,Barbados,Americas,2004,1,16.896050355242622,positive,56148954990.700005,1.7809770460832812e-11,3444500000.0
BWA,Botswana,Africa,2004,0,-56.095229132916124,negative,98127865527.6,0.0,8957467706.54
CAN,Canada,Americas,2004,165,192.9014935473686,positive,16384302460121.332,1.0070614870642355e-11,1026690238278.25
CHE,Switzerland,Europe,2004,64,398.07108179563295,positive,6233930840060.32,1.0266395576403399e-11,403912891033.37
CHL,Chile,Americas,2004,6,-43.63795284054163,negative,1448880891502.4702,4.141127152127791e-12,99075985721.57
CHN,China,Asia,2004,340,-86.25261027144035,negative,20305387494336.918,1.6744324632801243e-11,1955346768757.64
CIV,Côte d'Ivoire,Africa,2004,1,-88.44784425866571,negative,371199676417.77,2.693967865625349e-12,23510575668.44
CMR,Cameroon,Africa,2004,4,-89.7944536921976,negative,312316531938.36005,1.2807519266349483e-11,18826214135.64
COL,Colombia,Americas,2004,9,-74.38125214509711,negative,1862841454358.4495,4.831329031755707e-12,117092416666.25
CRI,Costa Rica,Americas,2004,4,-60.12403160177152,negative,256008293865.63,1.5624493799015212e-11,18610594846.21
CUB,Cuba,Americas,2004,160,-68.98825358547126,negative,785413190075.41,2.037144295789556e-10,38203000000.0
CYP,Cyprus,Asia,2004,0,116.80448328893868,positive,179162249400.75,0.0,17320552500.0
CZE,Czech Republic,Europe,2004,118,7.067660391017731,positive,947543622908.1799,1.2453252509666734e-10,119814434353.58
DEU,Germany,Europe,2004,1033,210.78867304279706,positive,47808113060895.516,2.160721128408096e-11,2814353869359.08
DJI,Djibouti,Africa,2004,1,-92.58353350959806,negative,9417561249.94,1.0618460272890404e-10,666072101.78
DNK,Denmark,Europe,2004,74,323.8256822889535,positive,3852975782144.42,1.920593436972355e-11,251373002954.38
DOM,Dominican Republic,Americas,2004,2,-77.50693875959234,negative,390278709124.59,5.12454293109167e-12,22322387382.49
DZA,Algeria,Africa,2004,12,-76.08214615553871,negative,1521881352306.3901,7.884977355044246e-12,85332581188.61
ECU,Ecuador,Americas,2004,1,-75.36437362150635,negative,620541576205.96,1.6114955682970974e-12,36591661000.0
EGY,Egypt,Africa,2004,8,-90.7396681768387,negative,1520850947278.92,5.260213050012206e-12,78782467532.47
ERI,Eritrea,Africa,2004,1,-96.34261315241106,negative,9036512400.45,1.1066216209145045e-10,1109054005.44
ESP,Spain,Europe,2004,109,126.95900095397631,positive,13628276087822.93,7.998076887904637e-12,1069055675273.75
EST,Estonia,Europe,2004,9,-18.77242420187737,negative,67203533409.04999,1.3392152976867153e-10,12145911801.24
ETH,Ethiopia,Africa,2004,31,-98.77403685757625,negative,219229327428.63,1.4140443873820683e-10,10131187261.44
FIN,Finland,Europe,2004,70,244.18983565478644,positive,3050400575499.8105,2.2947805793844124e-11,197479443979.15
FJI,Fiji,Oceania,2004,0,-71.52774866620612,negative,46649215129.02,0.0,2708078476.63
FRA,France,Europe,2004,276,207.96842930427957,positive,34134933156591.65,8.085558531310697e-12,2119633181634.37
GAB,Gabon,Africa,2004,0,-50.036215662633566,negative,136141011972.61,0.0,7770219008.21
GBR,Great Britain,Europe,2004,282,267.8335016669634,positive,32426310280756.875,8.696641633240356e-12,2421525082387.4
GEO,Georgia,Asia,2004,12,-88.10804817139814,negative,57347679072.67,2.0924996781114377e-10,5125365191.99
GHA,Ghana,Africa,2004,4,-96.30570850898297,negative,191641029528.95,2.087235708257216e-11,8881417906.71
GRC,Greece,Europe,2004,52,100.42848059995852,positive,3070036517048.2397,1.693790927607488e-11,240963562236.13
GRD,Grenada,Americas,2004,0,-50.15048337339611,negative,8289489882.219999,0.0,599118592.59
GTM,Guatemala,Americas,2004,0,-83.05940182785814,negative,376533083293.18994,0.0,23577298094.66
GUY,Guyana,Americas,2004,1,-90.55951884336378,negative,20078379306.47,4.980481665060301e-11,787814379.18
HKG,Hong Kong,Asia,2004,3,127.15126959010787,positive,2725008053232.7197,1.1009141776447424e-12,169099768875.19
HRV,Croatia,Europe,2004,15,-11.398056341756375,negative,269813227561.53,5.559401270117233e-11,41855265955.29
HUN,Hungary,Europe,2004,297,-6.128255505376885,negative,752920501790.9302,3.944639564117893e-10,104120820258.67
IDN,Indonesia,Asia,2004,26,-89.641550009056,negative,3722150787353.561,6.985208683199513e-12,256836875295.45
IND,India,Asia,2004,8,-94.31294888644211,negative,10174479958812.73,7.862809728246324e-13,709148514815.79
IRL,Ireland,Europe,2004,12,335.1485736281517,positive,1766570277636.68,6.792823445469498e-12,194372115041.07
IRN,Iran,Asia,2004,33,-74.92498055827109,negative,3476753399482.9106,9.49161364303491e-12,190043433963.87
IRQ,Iraq,Asia,2004,1,-88.01956814974706,negative,1121643417153.31,8.915489403378869e-13,36627901762.06
ISL,Iceland,Europe,2004,2,331.32807736886826,positive,184071652101.17993,1.086533410859292e-11,13825302535.77
ISR,Israel,Asia,2004,6,87.32140921552045,positive,1282509437772.36,4.678328145812034e-12,139973148371.26
ITA,Italy,Europe,2004,307,185.3703948558986,positive,27915051292729.617,1.0997651295018653e-11,1806542968545.56
JAM,Jamaica,Americas,2004,38,-65.19773665381207,negative,174703809367.52005,2.1751099840107292e-10,10174664853.95
JOR,Jordan,Asia,2004,0,-81.20414617305309,negative,181200261661.54004,0.0,11411706629.06
JPN,Japan,Asia,2004,270,248.99017297773,positive,92148106389467.86,2.9300656364964637e-12,4893116005656.56
KAZ,Kazakhstan,Asia,2004,26,-73.8087289977916,negative,363080775944.1,7.16094095932057e-11,43151647002.61
KEN,Kenya,Africa,2004,61,-95.78448737217133,negative,283894139879.6,2.1486882408305508e-10,16095337093.84
KGZ,Kyrgyzstan,Asia,2004,1,-96.05229662411004,negative,28052778417.829994,3.564709295833644e-11,2211534585.0
KOR,South Korea,Asia,2004,198,50.31698656630334,positive,9229294266096.97,2.1453427996909384e-11,793175561887.03
KWT,Kuwait,Asia,2004,1,151.5110679299427,positive,807335040508.5299,1.2386431280997205e-12,59439090600.61
LBN,Lebanon,Asia,2004,2,-57.85307475358628,negative,208049107255.68002,9.613115030299642e-12,21159827992.04
LKA,Sri Lanka,Asia,2004,1,-90.33973118916978,negative,315046125707.82,3.1741383829218065e-12,20662525941.3
LTU,Lithuania,Europe,2004,12,-38.94486678998049,negative,128010598375.20999,9.374223816083553e-11,22627507451.56
LVA,Latvia,Europe,2004,11,-41.875915581358655,negative,85078326370.93999,1.2929262327093972e-10,14435700533.37
MAR,Morocco,Africa,2004,19,-80.1553253190842,negative,945897603241.98,2.0086740821500328e-11,66114145451.01
MDA,Moldova,Europe,2004,5,-91.82466469362474,negative,17257761876.13,2.897247068239902e-10,2598249555.9
MEX,Mexico,Americas,2004,38,-28.163334676970674,negative,11311504390752.38,3.3594116827702034e-12,819459227375.02
MKD,North Macedonia,Europe,2004,1,-74.5230388739221,negative,61338691885.0,1.6302923477318952e-11,5682784471.7
MNE,Montenegro,Europe,2004,0,-69.19902010460504,negative,7209791811.09,0.0,2073234417.68
MNG,Mongolia,Asia,2004,15,-92.84769785848214,negative,46072812567.27999,3.255716151058836e-10,1992066808.1
MOZ,Mozambique,Africa,2004,2,-96.32757792731073,negative,68349008070.97,2.926158047419365e-11,7937255565.36
MUS,Mauritius,Africa,2004,0,-50.90260911871837,negative,81206780220.66,0.0,6578840418.92
MYS,Malaysia,Asia,2004,5,-55.12814522994726,negative,1691442691328.2998,2.956056404177354e-12,124749473684.21
NAM,Namibia,Africa,2004,4,-68.94679281322486,negative,80149577258.5,4.9906688679082124e-11,6609205994.77
NER,Niger,Africa,2004,1,-97.43644855910458,negative,79272595970.31999,1.2614699793285493e-11,3760443737.54
NGA,Nigeria,Africa,2004,19,-90.95380623129803,negative,2714489265175.42,6.999475092332757e-12,135764731645.61
NLD,Netherlands,Europe,2004,151,268.46889939196126,positive,9606956726526.29,1.5717776638159067e-11,658380081545.18
NOR,Norway,Europe,2004,56,426.40327772955277,positive,3589685141317.5703,1.5600254004295644e-11,265268662473.3
NZL,New Zealand,Oceania,2004,77,131.63568494079163,positive,1399909594392.2903,5.5003551878238386e-11,103905210084.03
PAK,Pakistan,Asia,2004,9,-92.9399139057642,negative,1587794606649.34,5.6682394324240354e-12,132216048339.41
PAN,Panama,Americas,2004,0,-57.81908603260189,negative,251533904400.0,0.0,15013381700.0
PER,Peru,Americas,2004,3,-78.18826226307847,negative,893847354508.8799,3.3562777636102483e-12,66768703497.57
PHL,Philippines,Asia,2004,4,-89.76821039020429,negative,1791108854859.3503,2.233253433563147e-12,95001999685.33
POL,Poland,Europe,2004,232,-39.11818193022798,negative,2294356489986.82,1.0111767766365407e-10,255107252158.63
PRI,Puerto Rico,Americas,2004,5,91.25708441133014,positive,1095619984000.0,4.563626141379327e-12,80322313000.0
PRK,North Korea,Asia,2004,36,-100.0,negative,0.0,,0.0
PRT,Portugal,Europe,2004,16,64.60527990816962,positive,2407570583001.82,6.645703396180724e-12,189382122532.17
PRY,Paraguay,Americas,2004,1,-83.80815603785486,negative,187622432529.3,5.32985308056826e-12,9624440836.29
QAT,Qatar,Asia,2004,2,271.70976494298264,positive,287427358217.12006,6.9582798673229214e-12,31734065934.07
ROU,Romania,Europe,2004,291,-68.15275068277442,negative,712683121469.54,4.083161102510231e-10,74973656851.81
RUS,Russia,Europe,2004,1245,-62.61823876205267,negative,6979089405398.99,1.7839003452755224e-10,591016690732.39
SAU,Saudi Arabia,Asia,2004,2,-0.3572804989862231,negative,4148731411890.2295,4.820750734231714e-13,258742263029.01
SDN,Sudan,Africa,2004,0,-93.28317265093366,negative,433559898798.5599,0.0,26646007250.73
SEN,Senegal,Africa,2004,1,-91.41743789984656,negative,189316085159.32,5.282171344069599e-12,10076816666.62
SGP,Singapore,Asia,2004,1,151.57193781095495,positive,1471275135825.7498,6.796825254840947e-13,115033593101.05
SMR,San Marino,Europe,2004,0,439.8980756764268,positive,7548016916.459999,0.0,1723750000.0
SRB,Serbia,Europe,2004,9,-68.08158395063283,negative,188755370151.93,4.768076263343322e-11,26141968161.09
SUR,Suriname,Americas,2004,2,-73.51312736006138,negative,27597492390.23,7.247035244071796e-11,1484092538.41
SVK,Slovakia,Europe,2004,16,-2.5767530915248646,negative,420666136500.75,3.8034913228560946e-11,57437444469.09
SVN,Slovenia,Europe,2004,13,57.03281156702964,positive,237185500714.38998,5.4809421152830586e-11,34414784504.24
SWE,Sweden,Europe,2004,137,290.20208946805553,positive,6587801464113.032,2.0796012257853523e-11,385118044877.47
SYR,Syria,Asia,2004,3,-43.12985335472664,negative,1218087724103.3298,2.4628768032354878e-12,112863340757.24
TGO,Togo,Africa,2004,0,-96.29960329636647,negative,41250171204.36001,0.0,2259992505.15
THA,Thailand,Asia,2004,17,-75.87748484902143,negative,2666512441915.8506,6.375368714869279e-12,172895685154.66
TJK,Tajikistan,Asia,2004,0,-97.21830111128517,negative,22641406455.15,0.0,2076176636.46
TKM,Turkmenistan,Asia,2004,0,-87.07143774266225,negative,58976762086.81001,0.0,6838351088.47
TON,Tonga,Oceania,2004,1,-79.98957335267505,negative,3664147011.6599994,2.729148139574677e-10,230657627.23
TTO,Trinidad and Tobago,Americas,2004,9,-11.096258368833265,negative,197651548387.39,4.553467996294327e-11,13280275123.04
TUN,Tunisia,Africa,2004,6,-72.39122619984722,negative,433131537483.3301,1.3852604764969168e-11,31183885241.44
TUR,Turkey,Asia,2004,50,-45.03677551033104,negative,4591320231416.461,1.0890113840866765e-11,408865430220.33
TZA,Tanzania,Africa,2004,2,-95.92144460444894,negative,149495335811.55,1.3378343806800428e-11,16678796641.9
UGA,Uganda,Africa,2004,6,-97.33493800903324,negative,144892436456.5,4.141002903075162e-11,7939487547.77
UKR,Ukraine,Europe,2004,73,-87.09157583203907,negative,1020031432684.1299,7.156642203457047e-11,67220154164.32
URY,Uruguay,Americas,2004,2,-62.365464735214296,negative,392638214852.81,5.093747690223553e-12,13686329890.12
USA,United States,Americas,2004,1180,280.205578350436,positive,197464926113000.0,5.975744772642514e-12,12217193198000.0
UZB,Uzbekistan,Asia,2004,11,-95.76170672807991,negative,197103301309.2,5.5808299135203595e-11,12030023547.88
VEN,Venezuela,Americas,2004,9,-60.930010789725884,negative,2181423961586.99,4.12574545731701e-12,112451400424.96
VIR,United States Virgin Islands,Americas,2004,1,218.98697123841643,positive,10502000000.0,9.521995810321844e-11,3797000000.0
VNM,Vietnam,Asia,2004,1,-94.97094501037863,negative,476258805408.55,2.099698711380608e-12,45427854693.26
WSM,Samoa,Oceania,2004,0,-80.24435207619346,negative,4477573664.15,0.0,407747565.1
WSM,Samoa,Oceania,2004,0,-80.24435207619346,negative,4477573664.15,0.0,407747565.1
XKX,Kosovo,Europe,2004,0,-100.0,negative,0.0,,0.0
YGL,Yugoslavia,Europe,2004,74,,positive,,,
ZAF,South Africa,Africa,2004,23,-51.99407533842637,negative,3800285978069.66,6.052176107989314e-12,255806908594.57
ZMB,Zambia,Africa,2004,2,-94.93312914118688,negative,125688343741.35002,1.5912374532643498e-11,6221110219.46
ZWE,Zimbabwe,Africa,2004,4,-95.64980820430287,negative,227948074500.0,1.754785605789357e-11,5805598400.0
AFG,Afghanistan,Asia,2008,1,-97.72508087192206,negative,87708856950.86,1.1401357112204332e-11,10109296957.66
ARE,United Arab Emirates,Asia,2008,1,168.45371900025523,positive,2742103973310.28,3.646834728855287e-13,315474615738.6
ARG,Argentina,Americas,2008,34,-46.610437817919774,negative,5212493495462.72,6.522789914192838e-12,361558037110.42
ARM,Armenia,Asia,2008,8,-76.7533392787485,negative,61503334375.54,1.3007424851394098e-10,11662040713.88
AUS,Australia,Oceania,2008,390,195.5752295557432,positive,12316021157727.684,3.1666070966051777e-11,1056112427190.38
AUT,Austria,Europe,2008,42,208.7699151214938,positive,6114134655270.08,6.8693285915445264e-12,432051935642.95
AZE,Azerbaijan,Asia,2008,15,-66.84843428777681,negative,185322062039.02,8.094017428341433e-11,48851293785.45
BDI,Burundi,Africa,2008,1,-98.84205290192128,negative,36256864305.149994,2.7580984157473268e-11,1611835857.05
BEL,Belgium,Europe,2008,47,187.26198889289947,positive,7638127998669.189,6.15334019123389e-12,517328087920.08
BFA,Burkina Faso,Africa,2008,0,-96.30159868099129,negative,111078031008.13,0.0,9451435490.11
BGR,Bulgaria,Europe,2008,216,-56.75732764490823,negative,591274408300.29,3.653126145285494e-10,54480684188.44
BHR,Bahrain,Asia,2008,0,37.70846167445727,positive,224731368009.35,0.0,25710904255.32
BHS,Bahamas,Americas,2008,11,72.54506015731181,positive,159484059132.12,6.897241053343999e-11,10526000000.0
BLR,Belarus,Europe,2008,64,-62.08063721520374,negative,364639537755.68,1.7551579950411746e-10,60752106347.13
BMU,Bermuda,Americas,2008,1,535.9490541170345,positive,82252777423.1,1.215764417116398e-11,6980000000.0
BRA,Brazil,Americas,2008,106,-47.655629140847914,negative,14681305978253.082,7.220066127428594e-12,1695855083552.05
BRB,Barbados,Americas,2008,1,4.381517913226121,positive,73645154990.70001,1.3578625778250872e-11,4785250000.0
BWA,Botswana,Africa,2008,0,-68.20804532759378,negative,139264030890.02002,0.0,10730829116.41
CAN,Canada,Americas,2008,187,177.7890170216107,positive,21898485966995.89,8.539403147863071e-12,1552989690721.65
CHE,Switzerland,Europe,2008,72,341.1224180059521,positive,8151858861255.8,8.832341337777816e-12,567267767519.16
CHL,Chile,Americas,2008,7,-35.78957056488611,negative,2077404225249.0303,3.3695897576991163e-12,179894594475.98
CHN,China,Asia,2008,457,-79.37372164408902,negative,33488131890239.57,1.3646625661230059e-11,4594336785752.06
